ArrivalTime;ItemType;ExternalDueDate
49577;2;53760
49593;2;56640
49599;10;56640
49644;10;55680
49648;2;52800
49682;1;52800
49719;1;56640
49734;10;58560
49770;1;54720
49795;24;55680
49822;1;56640
49838;19;51840
49842;1;56640
49859;1;52800
49884;9;58560
49913;19;53760
49916;18;56640
49924;23;58560
49926;19;56640
49953;1;53760
49963;1;53760
49967;13;53760
49967;11;60480
49971;2;56640
49974;8;52800
49989;6;53760
49997;2;52800
50009;2;56640
50009;1;57600
50013;19;53760
50013;6;55680
50015;15;57600
50016;22;58560
50017;3;56640
50017;2;56640
50018;9;58560
50026;19;58560
50055;2;54720
50094;10;57600
50098;2;52800
50098;1;53760
50107;19;57600
50115;8;56640
50120;10;57600
50131;15;53760
50139;20;52800
50155;14;57600
50163;22;52800
50180;1;58560
50187;2;55680
50189;10;59520
50197;2;55680
50198;18;55680
50200;19;54720
50210;2;60480
50210;1;53760
50237;4;53760
50243;18;56640
50249;5;54720
50262;10;59520
50265;10;52800
50282;1;56640
50285;1;52800
50298;5;54720
50309;2;56640
50313;6;56640
50317;19;56640
50317;19;56640
50320;1;54720
50330;23;60480
50335;1;55680
50363;9;55680
50378;10;55680
50388;22;57600
50388;2;58560
50403;18;53760
50405;2;54720
50414;14;53760
50451;4;54720
50452;1;57600
50454;23;55680
50458;19;54720
50459;1;52800
50485;2;54720
50500;2;56640
50501;1;53760
50513;1;53760
50524;23;60480
50528;2;54720
50532;10;54720
50585;19;56640
50589;23;55680
50609;9;54720
50654;1;56640
50672;19;58560
50676;2;57600
50687;2;57600
50705;2;54720
50723;1;60480
50750;2;53760
50764;2;54720
50785;9;55680
50790;10;56640
50814;1;52800
50815;1;54720
50824;4;53760
50832;1;54720
50835;22;58560
50846;2;59520
50848;2;59520
50855;1;56640
50864;3;54720
50895;1;54720
50903;2;59520
50919;19;54720
50950;3;53760
50959;19;53760
50961;2;54720
50984;10;59520
50993;10;53760
50994;23;55680
51000;22;55680
51003;2;62400
51009;2;53760
51012;12;53760
51045;1;55680
51047;2;59520
51075;18;54720
51125;2;63360
51125;2;59520
51139;23;58560
51152;18;55680
51167;6;58560
51167;2;55680
51175;4;59520
51177;2;55680
51188;8;57600
51193;19;54720
51195;15;60480
51212;19;56640
51225;2;58560
51232;23;55680
51242;2;55680
51250;2;56640
51257;9;54720
51287;2;54720
51289;2;54720
51306;2;60480
51313;2;59520
51322;1;54720
51330;2;58560
51331;2;54720
51332;1;58560
51342;19;54720
51342;2;54720
51351;2;54720
51356;19;54720
51363;15;58560
51369;2;58560
51390;19;58560
51427;4;54720
51446;2;55680
51466;2;58560
51482;1;63360
51508;1;63360
51544;19;56640
51588;10;55680
51589;10;55680
51599;2;55680
51606;1;54720
51608;2;59520
51608;1;54720
51609;1;54720
51620;22;57600
51633;18;61440
51634;6;56640
51652;1;63360
51657;10;56640
51676;1;56640
51677;1;57600
51704;5;60480
51715;2;60480
51716;4;59520
51717;23;55680
51718;3;60480
51727;2;54720
51764;2;55680
51784;6;55680
51800;10;57600
51809;1;57600
51829;4;54720
51833;23;60480
51846;2;59520
51847;1;58560
51851;19;57600
51862;2;55680
51881;4;55680
51888;1;57600
51894;19;56640
51898;22;57600
51903;6;57600
51924;2;54720
51946;4;55680
51946;1;59520
51964;6;60480
51964;2;64320
51969;19;59520
51971;2;54720
51992;1;58560
51995;11;55680
52002;19;61440
52003;2;64320
52008;2;60480
52010;2;56640
52021;1;56640
52027;2;59520
52030;6;56640
52031;2;58560
52050;2;54720
52064;2;60480
52070;3;56640
52076;9;55680
52086;7;58560
52137;11;58560
52138;9;55680
52139;6;57600
52149;1;64320
52155;2;59520
52160;1;54720
52172;10;55680
52173;1;58560
52188;9;62400
52208;19;56640
52208;5;59520
52208;2;56640
52226;23;60480
52228;3;60480
52232;22;58560
52249;23;60480
52249;6;59520
52252;12;55680
52273;15;55680
52278;6;55680
52288;1;57600
52293;1;54720
52324;6;57600
52326;15;60480
52326;2;55680
52328;2;58560
52329;24;58560
52349;2;57600
52355;18;60480
52369;18;56640
52387;2;59520
52389;5;59520
52391;18;54720
52391;10;56640
52405;5;62400
52411;22;57600
52411;22;63360
52425;23;58560
52443;2;57600
52453;2;54720
52470;1;62400
52472;2;54720
52490;10;56640
52498;2;56640
52507;19;58560
52516;23;57600
52516;19;56640
52521;4;59520
52525;23;60480
52532;1;56640
52560;2;54720
52585;22;56640
52605;2;57600
52608;2;55680
52613;10;60480
52634;23;60480
52656;2;59520
52661;4;59520
52716;2;55680
52724;8;57600
52734;9;64320
52753;18;57600
52764;19;55680
52765;15;56640
52769;14;58560
52787;19;59520
52800;1;59520
52802;10;57600
52805;19;61440
52825;2;57600
52839;5;62400
52853;5;59520
52862;19;58560
52880;2;56640
52881;2;61440
52907;2;57600
52920;9;56640
52921;10;56640
52924;2;60480
52931;6;55680
52933;16;55680
52947;9;58560
52949;18;56640
52957;19;57600
52958;2;56640
52962;19;55680
52986;19;58560
52992;15;60480
52994;6;58560
53015;8;57600
53044;2;57600
53050;1;61440
53053;8;60480
53053;1;57600
53059;4;55680
53069;1;59520
53080;22;57600
53082;2;57600
53090;6;56640
53116;10;55680
53117;22;58560
53124;8;55680
53136;2;56640
53149;18;61440
53150;2;58560
53187;2;59520
53188;7;61440
53198;10;58560
53222;18;61440
53236;19;58560
53261;10;58560
53263;15;60480
53264;19;61440
53297;23;55680
53298;19;65280
53311;10;61440
53329;20;57600
53357;3;60480
53357;3;62400
53393;19;57600
53395;19;62400
53401;18;61440
53408;1;60480
53419;6;57600
53420;22;57600
53475;2;58560
53484;2;58560
53491;4;59520
53496;6;57600
53511;1;56640
53518;2;60480
53526;2;56640
53533;1;57600
53536;6;58560
53554;6;59520
53558;1;58560
53574;6;57600
53593;2;61440
53624;18;56640
53629;18;61440
53653;2;55680
53665;1;59520
53693;19;57600
53695;15;61440
53699;21;57600
53706;1;63360
53714;1;57600
53716;1;59520
53717;2;61440
53724;18;56640
53734;19;56640
53738;2;57600
53738;2;55680
53748;22;55680
53754;19;60480
53774;11;56640
53797;6;59520
53812;10;57600
53823;3;62400
53840;1;60480
53844;1;56640
53846;1;59520
53862;15;60480
53862;1;64320
53883;20;57600
53888;18;60480
53890;1;63360
53905;10;57600
53921;19;62400
53921;6;63360
53925;2;64320
53930;10;58560
53930;2;59520
53930;1;57600
53936;2;59520
53948;2;58560
53949;2;62400
53957;2;59520
53962;7;59520
53981;2;58560
53989;4;59520
54002;18;61440
54002;4;56640
54006;9;64320
54021;2;63360
54026;2;59520
54044;19;58560
54047;2;56640
54048;18;56640
54053;5;65280
54061;19;59520
54065;10;66240
54069;2;64320
54070;19;62400
54095;23;56640
54111;8;57600
54139;5;60480
54153;23;60480
54159;8;62400
54174;6;61440
54187;23;58560
54217;1;57600
54221;2;58560
54228;4;62400
54248;15;60480
54271;13;59520
54274;2;57600
54311;14;57600
54318;18;60480
54329;1;60480
54335;2;66240
54338;2;56640
54348;2;62400
54349;2;59520
54362;6;56640
54362;2;60480
54364;5;59520
54371;2;64320
54380;4;58560
54384;1;58560
54386;11;57600
54402;2;59520
54414;1;62400
54424;2;65280
54426;22;56640
54428;4;59520
54430;10;56640
54432;10;58560
54445;5;59520
54450;19;58560
54450;1;57600
54470;19;56640
54481;1;58560
54526;2;66240
54531;2;61440
54534;9;63360
54535;19;58560
54545;6;56640
54548;2;57600
54568;2;57600
54588;2;62400
54618;1;62400
54620;2;57600
54623;2;62400
54632;23;66240
54635;23;60480
54653;19;61440
54665;2;56640
54671;19;56640
54686;19;61440
54686;9;63360
54721;23;60480
54723;1;62400
54728;19;64320
54756;18;61440
54762;9;62400
54763;4;61440
54782;22;58560
54793;19;64320
54799;6;57600
54801;6;58560
54802;6;59520
54851;1;59520
54852;2;59520
54861;19;59520
54868;23;60480
54874;23;62400
54877;19;65280
54880;22;63360
54887;2;59520
54899;2;60480
54907;1;63360
54916;22;58560
54921;2;57600
54923;4;61440
54938;1;63360
54954;6;60480
54963;22;66240
54965;18;61440
54967;1;62400
54981;2;58560
54985;1;61440
54994;2;58560
54995;22;63360
54997;14;58560
55000;1;62400
55011;23;57600
55015;5;60480
55016;10;57600
55022;1;57600
55040;8;57600
55040;1;63360
55057;2;59520
55070;2;58560
55077;6;60480
55084;8;57600
55087;18;61440
55098;14;57600
55100;10;57600
55103;4;64320
55111;1;60480
55126;10;58560
55129;1;57600
55142;12;66240
55144;15;63360
55149;2;61440
55160;2;60480
55171;4;59520
55176;2;58560
55181;2;64320
55190;5;63360
55205;6;61440
55216;1;62400
55227;23;58560
55236;6;62400
55281;1;57600
55365;5;67200
55397;2;58560
55413;19;59520
55414;1;63360
55421;5;59520
55439;1;62400
55446;4;59520
55460;2;59520
55462;1;62400
55473;1;64320
55509;1;64320
55514;6;59520
55514;4;58560
55529;1;57600
55549;19;57600
55577;2;59520
55578;2;62400
55578;1;61440
55584;10;57600
55587;18;62400
55588;2;60480
55628;20;57600
55633;6;62400
55648;6;60480
55651;15;58560
55651;1;59520
55656;2;59520
55661;9;58560
55673;2;60480
55677;2;60480
55687;6;60480
55690;19;61440
55718;5;59520
55721;1;62400
55741;1;60480
55752;2;59520
55753;2;62400
55772;2;58560
55792;23;60480
55808;1;59520
55809;9;68160
55826;2;59520
55833;22;58560
55835;5;59520
55837;2;61440
55850;1;61440
55851;23;62400
55855;2;62400
55856;20;65280
55856;1;62400
55863;2;59520
55899;4;63360
55904;2;64320
55906;19;58560
55906;2;60480
55910;2;59520
55916;1;59520
55921;19;67200
55960;1;63360
55963;2;62400
55971;18;60480
55984;1;61440
55989;18;61440
55996;1;65280
56020;2;59520
56022;10;59520
56023;23;60480
56038;2;62400
56065;10;60480
56066;1;64320
56072;2;60480
56076;12;65280
56079;2;60480
56080;19;59520
56084;2;67200
56090;19;58560
56096;2;64320
56098;1;59520
56110;8;62400
56128;3;62400
56136;22;59520
56142;23;58560
56153;9;58560
56176;2;60480
56177;4;58560
56178;2;68160
56221;2;63360
56228;2;59520
56240;2;59520
56243;8;60480
56245;2;59520
56249;19;61440
56266;8;61440
56277;15;60480
56319;19;62400
56322;12;59520
56337;4;61440
56340;2;60480
56351;4;59520
56355;19;58560
56357;4;62400
56357;2;60480
56358;10;66240
56362;16;65280
56387;10;58560
56390;2;64320
56418;2;60480
56424;2;59520
56427;9;58560
56428;7;63360
56428;4;63360
56448;15;60480
56458;5;59520
56464;2;64320
56474;18;68160
56475;1;63360
56492;1;66240
56497;18;60480
56501;2;59520
56502;2;60480
56503;2;58560
56508;1;64320
56509;19;64320
56520;11;63360
56520;4;63360
56524;2;59520
56529;2;59520
56544;2;62400
56545;15;60480
56548;2;64320
56580;6;62400
56610;23;60480
56622;22;58560
56629;1;63360
56633;2;59520
56649;2;61440
56654;1;62400
56666;2;65280
56672;4;64320
56673;2;68160
56678;2;60480
56688;13;59520
56692;7;61440
56697;2;65280
56705;2;62400
56707;2;61440
56718;4;59520
56737;4;62400
56744;2;64320
56744;1;61440
56746;2;63360
56750;2;63360
56751;1;61440
56761;18;61440
56777;2;62400
56779;1;65280
56781;2;65280
56790;6;60480
56823;5;64320
56827;11;60480
56835;23;62400
56848;1;63360
56852;19;67200
56883;15;60480
56885;15;64320
56891;23;62400
56917;22;66240
56928;1;59520
56939;10;66240
56943;4;61440
56944;2;64320
56963;19;68160
56972;12;60480
56974;12;60480
56991;2;59520
57005;4;64320
57006;24;63360
57013;23;60480
57044;2;65280
57064;1;61440
57087;1;61440
57094;2;62400
57104;11;60480
57117;19;59520
57120;1;64320
57139;18;61440
57141;2;60480
57163;2;62400
57163;2;66240
57165;18;66240
57180;2;59520
57183;4;62400
57217;2;62400
57236;1;62400
57248;2;66240
57258;18;65280
57267;1;61440
57285;23;60480
57295;1;61440
57303;18;60480
57312;9;65280
57322;1;62400
57360;4;61440
57368;19;62400
57375;5;59520
57382;1;62400
57388;12;60480
57391;1;62400
57393;1;62400
57394;19;67200
57399;4;65280
57406;15;61440
57442;14;68160
57468;1;59520
57469;19;66240
57471;4;63360
57485;2;61440
57503;1;63360
57515;18;61440
57526;3;63360
57561;4;62400
57563;2;66240
57619;3;65280
57622;1;61440
57626;1;62400
57632;1;63360
57638;3;65280
57643;4;61440
57652;1;66240
57674;2;66240
57682;19;61440
57687;2;65280
57696;2;62400
57702;1;64320
57714;6;63360
57721;23;60480
57730;6;65280
57735;2;61440
57750;23;60480
57774;9;62400
57774;2;62400
57775;18;70080
57778;19;65280
57785;2;66240
57792;2;62400
57809;2;62400
57823;2;61440
57844;23;62400
57844;2;61440
57874;18;61440
57878;18;61440
57880;9;64320
57880;2;64320
57892;23;60480
57893;6;60480
57894;1;63360
57898;2;63360
57899;2;61440
57921;1;61440
57922;1;65280
57923;1;65280
57931;12;64320
57993;2;60480
58034;1;61440
58035;2;61440
58055;1;64320
58072;1;60480
58092;2;64320
58097;9;69120
58102;19;70080
58112;1;63360
58131;12;66240
58137;2;61440
58167;2;62400
58179;9;62400
58188;1;61440
58194;1;63360
58213;1;63360
58240;1;66240
58270;5;65280
58293;1;62400
58311;2;65280
58326;2;60480
58331;5;66240
58333;15;60480
58337;2;63360
58363;2;67200
58375;5;61440
58409;2;60480
58420;2;65280
58421;1;64320
58433;10;60480
58440;20;63360
58448;1;61440
58458;23;60480
58461;1;63360
58467;1;62400
58479;1;64320
58480;1;61440
58492;1;61440
58499;10;60480
58514;18;61440
58534;1;64320
58537;4;62400
58543;23;60480
58547;1;69120
58555;15;60480
58556;2;62400
58571;2;63360
58587;1;68160
58592;1;64320
58594;1;63360
58601;9;64320
58614;2;64320
58617;9;66240
58627;1;64320
58629;18;71040
58630;4;64320
58631;4;62400
58638;19;65280
58656;1;62400
58687;4;64320
58720;1;64320
58725;1;61440
58729;16;65280
58736;2;63360
58746;6;61440
58751;2;67200
58770;9;65280
58790;10;64320
58833;1;63360
58839;18;61440
58840;1;62400
58844;12;65280
58854;2;64320
58865;18;65280
58867;18;63360
58880;9;66240
58886;2;65280
58889;12;65280
58916;6;65280
58917;1;61440
58919;6;61440
58928;2;66240
58933;9;62400
58938;6;62400
58944;2;68160
58956;6;65280
58961;2;63360
58969;2;66240
58974;15;63360
58977;1;67200
58985;4;64320
59003;3;65280
59023;2;63360
59039;5;64320
59044;4;64320
59051;1;62400
59056;10;62400
59072;16;69120
59076;1;64320
59078;1;62400
59083;19;64320
59088;2;62400
59096;1;67200
59108;2;63360
59142;18;61440
59142;2;67200
59153;1;61440
59164;2;64320
59177;2;64320
59186;4;64320
59187;4;62400
59195;18;66240
59196;1;64320
59213;1;64320
59216;19;61440
59234;1;63360
59244;1;62400
59257;19;61440
59296;23;62400
59301;22;63360
59316;2;65280
59316;1;65280
59320;6;68160
59322;10;62400
59342;22;70080
59348;4;70080
59371;23;62400
59379;1;63360
59382;14;68160
59391;9;65280
59421;6;61440
59438;1;64320
59443;2;63360
59444;1;63360
59463;2;64320
59465;4;62400
59473;1;66240
59474;4;62400
59478;1;64320
59493;2;66240
59494;2;64320
59500;10;66240
59506;1;64320
59512;4;62400
59513;1;61440
59513;1;62400
59514;1;66240
59516;11;63360
59521;2;64320
59522;10;66240
59540;1;67200
59541;7;67200
59542;1;64320
59570;1;63360
59575;1;68160
59576;5;65280
59585;1;67200
59602;3;66240
59614;22;66240
59614;6;66240
59618;19;66240
59618;2;66240
59623;6;62400
59638;6;65280
59642;2;66240
59648;2;66240
59649;2;71040
59651;1;67200
59666;1;67200
59667;2;62400
59700;9;65280
59721;5;65280
59730;1;69120
59749;1;62400
59757;6;65280
59760;9;64320
59769;3;66240
59771;1;68160
59774;1;62400
59799;22;63360
59799;6;63360
59816;2;66240
59831;4;67200
59832;1;63360
59855;18;65280
59865;2;66240
59866;6;62400
59880;1;64320
59887;4;66240
59891;1;62400
59892;1;64320
59900;2;62400
59906;9;62400
59920;1;64320
59928;10;66240
59942;1;65280
59948;2;62400
59948;1;69120
59949;4;66240
59981;4;64320
59991;2;66240
60001;18;62400
60020;1;63360
60032;9;67200
60035;1;68160
60040;19;66240
60042;1;67200
60043;1;68160
60048;2;66240
60065;4;63360
60068;2;62400
60077;8;68160
60087;19;64320
60087;2;62400
60103;3;62400
60117;1;64320
60119;1;63360
60155;2;68160
60176;2;66240
60185;1;64320
60192;2;64320
60208;19;67200
60216;2;70080
60220;1;63360
60222;4;63360
60232;10;66240
60250;5;66240
60258;1;64320
60265;1;69120
60272;19;65280
60288;5;70080
60307;12;66240
60312;6;63360
60318;1;64320
60323;1;64320
60326;2;62400
60338;4;63360
60347;5;63360
60349;2;71040
60379;19;65280
60382;1;63360
60385;4;69120
60396;4;63360
60397;4;64320
60398;4;63360
60404;9;64320
60415;20;64320
60418;2;66240
60421;1;65280
60422;23;62400
60430;5;65280
60430;1;68160
60435;1;63360
60436;1;63360
60449;1;63360
60456;1;63360
60458;4;63360
60466;15;63360
60484;19;64320
60488;5;66240
60517;1;69120
60524;2;66240
60537;21;63360
60552;17;66240
60554;19;68160
60559;4;70080
60576;5;64320
60582;2;66240
60598;10;66240
60609;19;67200
60619;3;64320
60627;15;64320
60627;2;64320
60632;9;64320
60644;4;64320
60648;1;63360
60664;15;64320
60669;3;70080
60671;2;67200
60679;19;64320
60684;12;67200
60688;1;69120
60688;1;67200
60689;1;71040
60694;19;67200
60699;5;67200
60700;2;66240
60703;1;68160
60704;8;68160
60715;1;67200
60718;18;66240
60722;23;66240
60727;1;64320
60732;19;68160
60739;1;69120
60743;3;64320
60748;2;64320
60753;18;63360
60757;5;65280
60769;9;69120
60770;2;64320
60775;12;72960
60793;1;69120
60803;1;65280
60807;1;64320
60809;19;68160
60836;15;66240
60840;2;67200
60840;2;64320
60842;1;72960
60865;5;67200
60870;5;67200
60876;1;64320
60877;15;64320
60880;2;64320
60898;10;66240
60902;1;68160
60919;1;63360
60940;2;66240
60947;9;68160
60948;5;67200
60953;2;64320
60965;2;66240
60968;1;64320
60976;24;63360
60976;1;65280
60998;2;68160
61004;2;71040
61019;2;64320
61030;19;64320
61035;2;64320
61081;1;72000
61088;2;68160
61096;1;68160
61112;1;69120
61113;23;67200
61115;1;63360
61121;1;66240
61127;23;64320
61163;1;65280
61184;1;64320
61211;1;69120
61239;1;64320
61246;22;63360
61258;1;67200
61259;2;67200
61262;1;63360
61284;1;63360
61286;9;67200
61294;14;71040
61299;12;70080
61315;2;67200
61318;1;63360
61320;19;68160
61320;10;66240
61328;1;63360
61338;12;67200
61339;19;67200
61339;1;66240
61341;20;70080
61351;2;66240
61352;2;64320
61356;2;65280
61365;21;63360
61380;19;65280
61388;1;64320
61407;6;67200
61413;1;64320
61426;19;67200
61435;9;69120
61444;19;70080
61454;2;72000
61457;2;64320
61468;1;68160
61485;1;67200
61492;12;69120
61512;12;69120
61513;9;65280
61514;1;69120
61547;6;68160
61553;1;67200
61554;10;64320
61576;23;67200
61581;2;65280
61590;11;71040
61601;1;64320
61604;19;65280
61604;2;65280
61613;9;65280
61620;2;65280
61642;2;71040
61668;12;69120
61671;2;66240
61674;17;65280
61695;5;67200
61707;15;64320
61708;2;67200
61708;1;64320
61709;4;72000
61723;19;67200
61739;2;69120
61748;12;72000
61763;23;65280
61780;2;64320
61781;2;71040
61786;2;66240
61790;9;65280
61800;19;66240
61800;2;66240
61816;2;64320
61818;19;65280
61823;1;66240
61842;1;69120
61848;2;64320
61852;1;64320
61854;13;69120
61858;2;66240
61859;1;68160
61870;14;68160
61897;2;73920
61897;1;69120
61900;4;67200
61902;4;69120
61909;2;66240
61916;5;66240
61922;1;64320
61928;22;66240
